日経会社コード,企業名称,決算種別,連結基準,決算月数,上場コード,連結子会社数,流動資産,資産合計,流動負債,負債合計,純資産,売上高,売上原価,販管費,親会社利益,税金等調整前当期純利益,営業活動によるキャッシュフロー,投資活動によるキャッシュフロー,財務活動によるキャッシュフロー,現金及び現金同等物の期末残高,広告宣伝費,従業員数,期末従業員数,発行済株式数,年度,決算月,大分類,中分類,小分類
0032888,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏ,10,1,12,13,3,270,366,510,825,-458,1127,876,738,-580,-582,-162,-2,128,90,0,178,260,317660,2020,12,2,サービス業,704
0032888,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏ,10,1,12,13,2,915,976,459,666,309,1291,826,601,-181,-177,-114,-12,843,787,0,98,111,421161,2021,12,2,サービス業,704
0032888,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏ,10,1,12,13,2,1630,1730,304,470,1260,1451,790,589,71,52,-159,-80,840,1387,0,140,124,9923220,2022,12,2,サービス業,704
0032889,ＩＮＦＯＲＩＣＨ,10,1,12,13,4,2494,3564,1259,1903,1660,561,487,1802,-1933,-1921,-1340,-1131,3260,1185,0,426,130,162536,2020,12,2,サービス業,704
0032889,ＩＮＦＯＲＩＣＨ,10,1,12,13,4,4035,5693,1436,2018,3675,1645,801,2782,-2209,-2205,-1518,-724,4030,3004,0,569,153,162536,2021,12,2,サービス業,704
0032889,ＩＮＦＯＲＩＣＨ,10,1,12,13,5,3665,5992,2751,3554,2437,4389,1383,4402,-1241,-1238,-830,-1298,1081,2014,0,864,196,1846620,2022,12,2,サービス業,704
0032890,アイズ,10,0,12,13,0,365,409,214,366,43,455,52,283,78,119,104,-1,12,211,28,93,29,800,2020,12,2,サービス業,704
0032890,アイズ,10,0,12,13,0,396,468,210,378,90,605,67,462,47,75,74,-50,11,245,60,155,42,800000,2021,12,2,サービス業,704
0032890,アイズ,10,0,12,13,0,901,977,343,486,490,847,83,606,96,142,192,-37,282,683,91,206,53,950000,2022,12,2,サービス業,704
0032891,ｎｏｔｅ,10,0,12,13,0,2112,2243,1073,1233,1010,1523,299,1517,-352,-349,-155,-133,160,1524,0,414,106,70300,2020,11,2,サービス業,704
0032891,ｎｏｔｅ,10,0,12,13,0,1632,1750,1016,1176,574,1884,244,2096,-436,-433,-646,-5,0,872,0,740,151,27295800,2021,11,2,サービス業,704
0032891,ｎｏｔｅ,10,0,12,13,0,3195,3303,1325,1485,1817,2317,216,2832,-756,-753,-660,-23,2000,2188,0,1046,183,14617900,2022,11,2,サービス業,704
0032892,コーチ・エィ,10,1,12,12,6,1402,2248,894,939,1309,2432,1914,899,-299,-392,-131,-57,-26,1207,0,381,167,854500,2020,12,2,サービス業,704
0032892,コーチ・エィ,10,1,12,12,5,2340,3121,1449,1478,1643,3306,1837,1106,245,388,957,-62,33,2146,0,403,145,871200,2021,12,2,サービス業,704
0032892,コーチ・エィ,10,1,12,12,5,3467,4399,1496,1526,2873,3600,1673,1454,418,509,470,-55,708,3260,0,630,147,2192400,2022,12,2,サービス業,704
0032894,ｊｉｇ．ｊｐ,10,1,12,13,2,1695,2189,1387,1414,775,6700,364,6278,227,66,246,-37,36,720,1039,147,55,19425,2021,03,2,サービス業,704
0032894,ｊｉｇ．ｊｐ,10,1,12,13,2,1848,2633,1475,1495,1138,8984,434,8811,-215,-253,-360,-177,748,931,1754,158,59,22164,2022,03,2,サービス業,704
0032894,ｊｉｇ．ｊｐ,10,1,12,13,2,3078,4252,1762,2116,2136,10503,514,8998,978,986,843,-228,241,1787,910,164,63,42054000,2023,03,2,サービス業,704
0032897,アソインターナショナル,10,1,12,12,4,1669,2042,591,739,1302,3062,1597,839,411,628,385,-49,-65,1209,0,288,236,40000,2021,06,2,サービス業,704
0032897,アソインターナショナル,10,1,12,12,4,1809,2193,505,640,1552,3115,1695,907,351,517,246,-67,-104,1292,0,327,257,40000,2022,06,2,サービス業,704
0032898,ＧＥＮＯＶＡ,10,1,12,13,6,1622,1873,1030,1096,776,3768,1139,1829,629,804,1056,-68,-75,1151,0,828,185,7890,2021,03,2,サービス業,704
0032898,ＧＥＮＯＶＡ,10,1,12,13,3,2440,2819,1231,1327,1492,4802,1304,2442,686,1058,623,-179,59,1639,0,1016,242,80900,2022,03,2,サービス業,704
0032898,ＧＥＮＯＶＡ,10,1,12,13,3,4974,5414,1334,1368,4046,6513,1723,3055,1260,1717,1203,-113,1131,3860,0,1349,294,17598100,2023,03,2,サービス業,704
0032901,ＥＬＥＭＥＮＴＳ,10,1,12,13,4,2780,2862,428,874,1987,949,377,1498,-800,-941,-859,257,290,2595,0,339,59,132813,2020,11,2,サービス業,704
0032901,ＥＬＥＭＥＮＴＳ,10,1,12,13,4,2557,2614,844,1345,1269,1362,545,1522,-568,-715,-757,-13,479,2304,0,309,60,132813,2021,11,2,サービス業,704
0032901,ＥＬＥＭＥＮＴＳ,10,1,12,13,3,2296,2351,875,1666,684,1651,563,1668,-561,-672,-567,-10,370,2062,0,355,63,20046700,2022,11,2,サービス業,704
0032902,ＢＴＭ,10,0,12,13,0,620,658,403,613,45,2477,2144,413,-81,-83,-128,1,-113,199,0,150,145,2000,2021,03,2,サービス業,704
0032902,ＢＴＭ,10,0,12,13,0,823,865,443,727,137,3041,2556,416,65,66,76,-5,98,369,0,163,147,2064,2022,03,2,サービス業,704
0032902,ＢＴＭ,10,0,12,13,0,1208,1261,590,782,479,3548,2953,463,77,115,132,-7,202,696,0,185,173,1379200,2023,03,2,サービス業,704
0032903,スマサポ,10,0,12,13,0,340,452,209,218,234,1859,1158,511,151,187,213,-79,4,271,0,174,41,21650,2020,09,2,サービス業,704
0032903,スマサポ,10,0,12,13,0,256,383,189,199,184,2029,1485,613,-50,-56,-106,-21,15,158,0,210,56,21650,2021,09,2,サービス業,704
0032903,スマサポ,10,0,12,13,0,396,563,216,222,340,2041,1281,683,73,78,150,-74,69,303,0,264,63,2211700,2022,09,2,サービス業,704
0032904,日本オーエー研究所,10,0,12,12,0,1081,1177,426,762,414,2284,1943,327,13,18,65,-10,192,595,0,86,227,3340,2020,12,2,サービス業,704
0032904,日本オーエー研究所,10,0,12,12,0,1207,1310,496,825,485,2560,2139,317,69,98,-92,-11,127,619,0,68,231,3340,2021,12,2,サービス業,704
0032904,日本オーエー研究所,10,0,12,12,0,1143,1246,454,713,532,2404,2013,326,39,57,88,-7,-65,634,0,62,222,684000,2022,12,2,サービス業,704
0032906,テクノロジーズ,10,1,12,13,2,444,525,93,248,277,785,552,216,29,29,-237,-4,231,146,0,32,35,12077,2021,01,2,サービス業,704
0032906,テクノロジーズ,10,1,12,13,1,499,589,80,232,357,789,512,216,81,63,132,2,-18,262,0,46,35,12077,2022,01,2,サービス業,704
0032906,テクノロジーズ,10,1,12,13,1,917,1019,129,311,708,1075,570,335,74,117,63,-32,318,612,0,60,45,2715400,2023,01,2,サービス業,704
0032910,プライム・ストラテジー,10,1,12,12,0,305,362,135,327,35,567,252,260,27,26,64,-30,49,182,0,70,20,14250,2020,11,2,サービス業,704
0032910,プライム・ストラテジー,10,1,12,12,2,362,415,152,284,131,559,186,226,95,145,145,38,-80,286,0,37,20,14250,2021,11,2,サービス業,704
0032910,プライム・ストラテジー,10,1,12,12,2,666,729,238,395,333,770,220,254,197,291,246,-12,32,558,0,49,23,2850000,2022,11,2,サービス業,704
0032915,日本ナレッジ,10,0,12,13,0,1038,1251,633,840,410,2823,2416,353,32,54,186,-29,77,553,0,117,274,1136000,2021,03,2,サービス業,704
0032915,日本ナレッジ,10,0,12,13,0,1022,1311,589,795,516,3231,2704,394,94,135,-32,-89,10,442,0,123,313,1186000,2022,03,2,サービス業,704
0032915,日本ナレッジ,10,0,12,13,0,1486,1803,749,904,898,3550,2861,485,137,191,286,-29,159,858,0,173,334,1376000,2023,03,2,サービス業,704
0032917,アイビス,10,0,12,13,0,723,853,508,663,190,1618,846,858,-39,-57,-35,-28,341,455,385,132,198,2788783,2020,12,2,サービス業,704
0032917,アイビス,10,0,12,13,0,805,952,564,689,262,2744,868,1815,72,107,43,-58,-135,305,1221,3,192,2788783,2021,12,2,サービス業,704
0032917,アイビス,10,0,12,13,0,1052,1289,756,857,431,3397,1028,2149,168,237,553,-129,-134,594,1269,7,221,2788783,2022,12,2,サービス業,704
0032918,カバー,10,0,12,13,0,3048,3516,1276,1303,2212,5724,2947,1078,1220,1686,1419,-402,526,1899,0,408,142,348800,2021,03,2,サービス業,704
0032918,カバー,10,0,12,13,0,7168,8238,4738,4780,3457,13663,8388,3419,1244,1641,3537,-793,0,4644,0,920,303,348800,2022,03,2,サービス業,704
0032918,カバー,10,0,12,13,0,11740,15887,8838,8880,7006,20451,11054,5978,2508,3352,4866,-2759,1040,7793,0,1483,418,61124200,2023,03,2,サービス業,704
0032919,Ａｒｅｎｔ,10,1,12,13,1,1405,2178,655,1336,841,722,361,195,-19,45,239,-971,1009,1222,0,39,32,117100,2021,06,2,サービス業,704
0032919,Ａｒｅｎｔ,10,1,12,13,1,2243,3062,626,1071,1990,1011,509,258,-48,14,170,-368,906,1931,0,57,42,117100,2022,06,2,サービス業,704
0032920,アクシスコンサルティング,10,1,12,13,1,1364,1486,653,948,537,2203,664,1223,239,308,214,16,-155,1027,45,638,73,134000,2021,06,2,サービス業,704
0032920,アクシスコンサルティング,10,1,12,13,1,1926,2104,1075,1242,862,3513,1271,1740,324,493,657,-33,-166,1485,206,731,85,134000,2022,06,2,サービス業,704
0032922,ビズメイツ,10,1,12,13,1,588,821,459,543,277,1905,515,1238,94,134,291,-74,-49,518,261,366,99,150000,2020,12,2,サービス業,704
0032922,ビズメイツ,10,1,12,13,1,895,1190,615,723,467,2452,646,1538,184,261,316,-69,41,811,314,420,128,150000,2021,12,2,サービス業,704
0032922,ビズメイツ,10,1,12,13,1,1000,1338,594,638,699,2837,713,1780,225,322,286,-89,-122,890,359,499,153,1500000,2022,12,2,サービス業,704
0032923,モンスターラボホールディングス,10,3,12,13,0,5916,9674,2966,6508,3166,7419,5272,3031,-1274,-1549,-594,-420,4184,4043,0,1435,1148,527598,2020,12,2,サービス業,704
0032923,モンスターラボホールディングス,10,3,12,13,0,7205,9909,3727,6598,3311,9346,6418,4245,-3053,-3089,-921,-986,2005,4241,0,1863,1353,596989,2021,12,2,サービス業,704
0032923,モンスターラボホールディングス,10,3,12,13,31,7818,12921,5498,8829,4092,14270,9326,5627,-674,-447,-1544,-2288,2241,2724,0,2514,1549,634039,2022,12,2,サービス業,704
0032924,Ｆｕｓｉｃ,10,0,12,13,0,600,734,351,532,202,762,558,242,-25,-42,28,-13,141,423,0,54,72,1000000,2021,06,2,サービス業,704
0032924,Ｆｕｓｉｃ,10,0,12,13,0,574,677,336,431,246,1124,734,319,44,63,83,5,-120,391,0,97,82,1000000,2022,06,2,サービス業,704
0032925,ココルポート,10,0,12,13,0,774,1158,650,806,352,3325,2347,697,200,282,141,-149,-24,70,72,224,487,3204450,2021,06,2,サービス業,704
0032925,ココルポート,10,0,12,13,0,958,1435,699,824,611,4176,2969,826,258,362,176,-119,-79,47,106,268,587,3204450,2022,06,2,サービス業,704
0032927,ウイズ・ワン,10,0,12,12,0,507,730,300,502,227,1075,952,150,33,44,19,-42,44,202,0,32,163,900,2020,12,2,サービス業,704
0032927,ウイズ・ワン,10,0,12,12,0,564,854,381,591,263,1485,1285,190,37,54,78,-75,17,223,0,45,161,900,2021,12,2,サービス業,704
0032927,ウイズ・ワン,10,0,12,12,0,552,968,416,676,291,1640,1374,229,33,44,-2,-56,93,258,0,57,185,90000,2022,12,2,サービス業,704
0032932,ｉｓｐａｃｅ,10,1,12,13,1,5418,8504,994,1177,7327,506,170,2960,-2614,-2611,-2620,-213,3520,4264,0,288,120,1008363,2021,03,2,サービス業,704
0032932,ｉｓｐａｃｅ,10,1,12,13,3,11772,12487,2963,3655,8831,674,339,4391,-4059,-4044,-5405,-90,7463,6332,0,411,164,53900100,2022,03,2,サービス業,704
0032932,ｉｓｐａｃｅ,10,1,12,13,3,5730,7192,4123,9540,-2347,989,436,11576,-11398,-11378,-7322,-90,4364,3381,0,700,216,53901120,2023,03,2,サービス業,704
0032934,ジェノバ,10,0,12,13,0,2162,2401,285,324,2077,1051,279,257,355,514,399,-207,236,1968,0,75,16,14195,2021,09,2,サービス業,704
0032934,ジェノバ,10,0,12,13,0,2506,2685,354,397,2287,1162,279,286,412,596,563,-19,-216,2295,0,80,15,14195,2022,09,2,サービス業,704
0032936,エキサイトホールディングス,10,1,12,12,2,2135,4101,1313,2833,1268,6828,3724,2658,487,410,479,-164,-190,852,347,1119,214,300000,2021,03,2,サービス業,704
0032936,エキサイトホールディングス,10,1,12,12,2,2194,4241,1399,2729,1511,7131,3885,2847,346,300,704,-383,-190,984,527,1237,194,300000,2022,03,2,サービス業,704
0032936,エキサイトホールディングス,10,1,12,12,2,2500,4550,1388,2528,2022,7533,3978,2932,453,602,688,-299,-198,1175,517,1055,174,3896540,2023,03,2,サービス業,704
0032937,Ｒｉｄｇｅ−ｉ,10,0,12,13,0,1313,1392,128,128,1263,419,227,348,-148,-147,-76,-4,777,1212,0,117,31,25000000,2021,07,2,サービス業,704
0032937,Ｒｉｄｇｅ−ｉ,10,0,12,13,0,1468,1561,147,147,1413,968,355,556,150,109,178,-4,-2,1383,0,167,37,25000000,2022,07,2,サービス業,704
0032941,はなホールディングス,10,1,5,12,1,451,857,298,576,281,912,741,95,48,69,85,-23,-71,286,0,25,210,200000,2023,03,2,サービス業,704
0032943,働楽ホールディングス,10,1,12,12,0,907,1273,548,699,574,2718,1913,725,74,94,169,-29,-127,482,0,258,274,400,2021,03,2,サービス業,704
0032943,働楽ホールディングス,10,1,12,12,2,949,1295,524,624,670,2824,1895,816,100,134,99,-36,-96,449,0,351,265,400,2022,03,2,サービス業,704
0032943,働楽ホールディングス,10,1,12,12,2,1028,1412,548,599,813,3068,2096,801,145,181,243,-91,-56,544,0,340,258,550000,2023,03,2,サービス業,704
0032946,ＡＢＥＪＡ,10,0,12,13,0,2363,2378,312,392,1985,1259,678,846,-350,-348,-152,405,-37,2108,0,281,58,4405200,2021,08,2,サービス業,704
0032946,ＡＢＥＪＡ,10,0,12,13,0,2152,2159,286,366,1793,1978,796,1345,-196,-194,-253,-14,3,1844,0,414,82,7711400,2022,08,2,サービス業,704
0032947,Ｇｌｏｂｅｅ,10,0,12,13,0,405,425,294,380,45,411,257,177,-25,-24,38,-1,83,279,34,49,13,4886000,2021,05,2,サービス業,704
0032947,Ｇｌｏｂｅｅ,10,0,12,13,0,623,648,514,548,100,709,402,243,54,62,226,0,-55,450,20,74,32,4886000,2022,05,2,サービス業,704
0032948,シーユーシー,10,3,12,13,0,11399,28449,17829,23104,5345,16606,9054,5711,1100,1572,2122,-2420,-591,3615,0,2138,1819,104352,2021,03,2,サービス業,704
0032948,シーユーシー,10,3,12,13,20,15153,34526,19338,24847,9679,35314,21068,8788,2707,3622,6616,-1468,-4433,4355,0,2927,2470,104352,2022,03,2,サービス業,704
0032948,シーユーシー,10,3,12,13,20,12732,39750,21290,27830,11920,35210,21434,10015,2423,3634,2357,-6682,3972,4120,0,3438,2994,113152,2023,03,2,サービス業,704
0032951,アイデミー,10,0,12,13,0,820,852,372,372,479,603,231,553,-178,-177,-15,6,21,756,53,195,55,2000000,2021,05,2,サービス業,704
0032951,アイデミー,10,0,12,13,0,1060,1089,475,475,613,1156,305,863,-8,-8,42,-6,142,934,215,255,55,2000000,2022,05,2,サービス業,704
0032953,ＡＲアドバンストテクノロジ,10,1,12,13,1,2144,2710,1873,1874,836,7597,5897,1264,344,430,505,-82,-255,901,0,442,420,805750,2021,08,2,サービス業,704
0032953,ＡＲアドバンストテクノロジ,10,1,12,13,1,2352,2814,1708,1708,1106,8768,6781,1590,272,396,151,-4,-171,876,0,526,476,805750,2022,08,2,サービス業,704
0032960,Ｗ　ＴＯＫＹＯ,10,0,12,13,0,1540,2686,979,2306,380,1987,1461,737,-218,-236,71,21,244,1174,0,215,43,118400,2021,06,2,サービス業,704
0032960,Ｗ　ＴＯＫＹＯ,10,0,12,13,0,1458,2497,825,1976,521,2065,1153,817,128,82,281,-95,-356,1004,0,261,45,120900,2022,06,2,サービス業,704
0032962,ノバレーゼ,10,3,12,12,0,3164,32626,8067,27039,5587,11191,4794,6321,374,539,2368,-253,-2209,2246,0,0,961,125000,2021,12,2,サービス業,704
0032962,ノバレーゼ,10,3,12,12,0,3522,31980,17893,24746,7234,17222,7080,7663,1656,2485,4620,-1340,-2725,2803,0,0,987,125000,2022,12,2,サービス業,704
0032967,ブリーチ,10,0,12,13,0,3895,4229,1657,3071,1157,8145,6590,777,440,713,470,-143,751,2374,0,284,42,200500,2021,06,2,サービス業,704
0032967,ブリーチ,10,0,12,13,0,5587,5992,2612,4233,1759,14606,12447,1132,621,976,60,-124,327,2639,0,365,71,200500,2022,06,2,サービス業,704
0032968,グリッド,10,0,12,13,0,1044,1198,158,353,845,706,247,681,-210,-228,-179,-8,75,782,0,205,69,1062,2021,06,2,サービス業,704
0032968,グリッド,10,0,12,13,0,1018,1302,230,365,937,910,249,589,91,78,-55,-103,-5,618,0,141,70,1062,2022,06,2,サービス業,704
0032969,カイテクノロジー,10,0,5,12,0,339,1116,234,721,394,163,0,186,-18,-24,53,55,-35,160,0,74,30,4200000,2021,08,2,サービス業,704
0032969,カイテクノロジー,10,0,12,12,0,1549,1864,628,1135,729,3622,2652,877,334,376,70,17,-19,1094,0,362,347,4200000,2022,08,2,サービス業,704
0032972,ナレルグループ,10,3,12,13,0,4191,19246,2901,10612,8633,12125,8800,1910,1043,1594,1080,-1005,158,2155,0,1041,2138,8252630,2021,10,2,サービス業,704
0032972,ナレルグループ,10,3,12,13,3,4877,20155,5533,10222,9933,14540,10310,2225,1242,1852,1553,-176,-1249,2283,0,1319,2653,8252630,2022,10,2,サービス業,704
0032975,トライト,10,3,12,13,0,4727,68349,9288,50976,17372,2419,1014,1685,-532,-394,763,-33021,33840,1582,503,755,5104,100000000,2021,12,2,サービス業,704
0032975,トライト,10,3,12,13,3,6497,74638,10538,53611,21026,44195,14183,24337,3621,5559,3647,-1550,-1378,2300,7618,11563,6648,100000000,2022,12,2,サービス業,704
0032976,エコナビスタ,10,0,12,13,0,639,711,83,83,628,535,280,124,125,134,89,-18,271,499,0,24,15,457663,2021,10,2,サービス業,704
0032976,エコナビスタ,10,0,12,13,0,1044,1151,135,135,1015,893,348,242,197,304,94,-78,188,704,0,55,29,477663,2022,10,2,サービス業,704
0032978,クオルテック,10,0,6,13,0,1912,3284,599,1365,1918,1475,1125,293,63,51,354,-21,-404,1049,0,81,199,361,2021,06,2,サービス業,704
0032978,クオルテック,10,0,12,13,0,2217,3397,692,1150,2246,3155,2279,528,327,438,686,-25,-463,1247,0,162,208,361,2022,06,2,サービス業,704
0032979,ＧＥＮＤＡ,10,1,12,13,7,12610,26708,7380,18963,7744,38111,28811,5275,2727,3283,4691,-3440,1020,7315,687,1251,357,79434,2022,01,2,サービス業,702
0032979,ＧＥＮＤＡ,10,1,12,13,6,12723,31033,7609,19792,11240,46091,35230,6615,3494,3306,6446,-5530,-1145,7086,682,1541,367,79434,2023,01,2,サービス業,702
0032980,Ｌａｂｏｒｏ．ＡＩ,10,0,12,13,0,382,413,142,205,208,656,185,388,60,84,57,-14,37,214,0,126,31,11730414,2021,09,2,サービス業,704
0032980,Ｌａｂｏｒｏ．ＡＩ,10,0,12,13,0,1229,1319,98,149,1169,733,217,570,-39,-55,-182,-54,987,965,0,174,40,14077828,2022,09,2,サービス業,704
0032981,Ｓｔｒａｗｂｅｒｒｙ　ｊａｍｓ,10,1,12,12,0,653,683,140,315,368,635,127,380,79,125,59,-6,-42,388,0,122,57,10450,2021,12,2,サービス業,704
0032981,Ｓｔｒａｗｂｅｒｒｙ　ｊａｍｓ,10,1,12,12,1,631,675,131,257,417,595,158,364,46,65,62,-21,-52,379,0,113,59,10450,2022,12,2,サービス業,704
0033960,イチネンホールディングス,10,1,12,11,18,41074,118476,43658,88339,30136,81379,62200,13260,3848,6000,2358,-1328,-1184,1382,0,6453,997,24612227,2018,03,2,サービス業,704
0033960,イチネンホールディングス,10,1,12,11,21,47534,130015,38712,96216,33798,87773,67519,13982,5127,7401,909,-5299,5213,2201,0,6845,1211,24612227,2019,03,2,サービス業,704
0033960,イチネンホールディングス,10,1,12,11,19,59439,149228,48827,112312,36915,98715,76407,15430,4426,6709,1823,-6957,5094,2158,0,7827,1561,24612227,2020,03,2,サービス業,704
0033960,イチネンホールディングス,10,1,12,11,19,68659,161948,60278,122241,39706,112618,87791,17311,3015,4885,3161,-3078,9746,11984,0,9130,1557,24612227,2021,03,2,サービス業,704
0033960,イチネンホールディングス,10,1,12,11,22,71806,168507,52629,124834,43673,120644,93910,18110,5646,8668,5093,-4671,-1543,10890,0,9440,1672,24262227,2022,03,2,サービス業,704
0033960,イチネンホールディングス,10,1,12,11,21,76567,171888,57347,123513,48375,127822,100001,18959,5923,8983,2716,-1860,-1778,9984,0,9706,1652,24262227,2023,03,2,サービス業,704
0035013,ディップ,10,1,12,11,1,19788,28016,6335,7025,20990,38062,2178,25084,7531,10829,9729,-4364,-1965,14717,8788,6895,1480,62000000,2018,02,2,サービス業,704
0035013,ディップ,10,1,12,11,1,20522,33510,6925,7808,25701,42176,2708,26723,8910,12608,10926,-6360,-4356,14927,9027,7663,1635,62000000,2019,02,2,サービス業,704
0035013,ディップ,10,0,12,11,0,25446,41114,8565,9601,31512,46415,3036,29022,10012,14281,12391,-3375,-4515,19241,8783,8494,1873,62000000,2020,02,2,サービス業,704
0035013,ディップ,10,1,12,11,1,17782,35869,3576,4691,31178,32494,3303,21878,607,1139,5905,-9643,-3041,12462,2919,9183,2110,60140000,2021,02,2,サービス業,704
0035013,ディップ,10,1,12,11,1,22653,42454,8032,9465,32989,39515,4545,29367,3487,4996,10482,-3850,-2524,16569,8630,9899,1969,60140000,2022,02,2,サービス業,704
0035013,ディップ,10,1,12,11,1,28816,50167,10476,11924,38242,49355,5273,32544,7935,11174,13203,-4121,-3680,21974,10666,10655,2316,60140000,2023,02,2,サービス業,704
0035015,トランスジェニック,10,1,12,13,10,2992,5934,855,1592,4341,3601,2778,761,20,14,219,-552,1044,1772,0,213,162,16303941,2018,03,2,サービス業,704
0035015,トランスジェニック,10,1,12,13,10,2902,6475,1131,1588,4886,8674,7176,1228,202,202,147,-834,193,1277,0,328,223,17358141,2019,03,2,サービス業,704
