会社コード,企業名,決算期,連結基準,決算月数,日経業種コード,売上高,資産合計
0010748,ヒガシ２１,2019/03,1,12,257561,23499,14396
0010748,ヒガシ２１,2020/03,1,12,257561,25111,15338
0010748,ヒガシ２１,2021/03,1,12,257561,24436,15811
0010748,ヒガシ２１,2022/03,1,12,257561,27953,18140
0010760,日本ロジテム,1999/03,1,12,257561,30289,30537
0010760,日本ロジテム,2000/03,1,12,257561,29893,28890
0010760,日本ロジテム,2001/03,1,12,257561,30417,28477
0010760,日本ロジテム,2002/03,1,12,257561,31373,29080
0010760,日本ロジテム,2003/03,1,12,257561,30753,28846
0010760,日本ロジテム,2004/03,1,12,257561,30971,29916
0010760,日本ロジテム,2005/03,1,12,257561,32328,29579
0010760,日本ロジテム,2006/03,1,12,257561,32557,29360
0010760,日本ロジテム,2007/03,1,12,257561,34587,30203
0010760,日本ロジテム,2008/03,1,12,257561,36285,30727
0010760,日本ロジテム,2009/03,1,12,257561,37471,31081
0010760,日本ロジテム,2010/03,1,12,257561,34799,29981
0010760,日本ロジテム,2011/03,1,12,257561,35128,29480
0010760,日本ロジテム,2012/03,1,12,257561,36085,29169
0010760,日本ロジテム,2013/03,1,12,257561,36291,29349
0010760,日本ロジテム,2014/03,1,12,257561,38462,36520
0010760,日本ロジテム,2015/03,1,12,257561,39725,36768
0010760,日本ロジテム,2016/03,1,12,257561,43153,37636
0010760,日本ロジテム,2017/03,1,12,257561,43387,37120
0010760,日本ロジテム,2018/03,1,12,257561,45609,38108
0010760,日本ロジテム,2019/03,1,12,257561,49395,38071
0010760,日本ロジテム,2020/03,1,12,257561,52767,38230
0010760,日本ロジテム,2021/03,1,12,257561,53963,42167
0010760,日本ロジテム,2022/03,1,12,257561,58100,44212
0010773,ＷＯＷＯＷ,1999/03,1,12,265641,65423,47565
0010773,ＷＯＷＯＷ,2000/03,1,12,265641,62861,42687
0010773,ＷＯＷＯＷ,2001/03,1,12,265641,61670,49096
0010773,ＷＯＷＯＷ,2002/03,1,12,265641,65343,49550
0010773,ＷＯＷＯＷ,2003/03,1,12,265641,62998,40419
0010773,ＷＯＷＯＷ,2004/03,1,12,265641,61610,41798
0010773,ＷＯＷＯＷ,2005/03,1,12,265641,63900,42305
0010773,ＷＯＷＯＷ,2006/03,1,12,265641,64113,41444
0010773,ＷＯＷＯＷ,2007/03,1,12,265641,66296,38667
0010773,ＷＯＷＯＷ,2008/03,1,12,265641,65419,41762
0010773,ＷＯＷＯＷ,2009/03,1,12,265641,66924,39632
0010773,ＷＯＷＯＷ,2010/03,1,12,265641,65514,44457
0010773,ＷＯＷＯＷ,2011/03,1,12,265641,65930,46203
0010773,ＷＯＷＯＷ,2012/03,1,12,265641,66583,47656
0010773,ＷＯＷＯＷ,2013/03,1,12,265641,70542,56227
0010773,ＷＯＷＯＷ,2014/03,1,12,265641,70274,52797
0010773,ＷＯＷＯＷ,2015/03,1,12,265641,72631,62991
0010773,ＷＯＷＯＷ,2016/03,1,12,265641,75296,63452
0010773,ＷＯＷＯＷ,2017/03,1,12,265641,78253,81461
0010773,ＷＯＷＯＷ,2018/03,1,12,265641,81574,87083
0010773,ＷＯＷＯＷ,2019/03,1,12,265641,82623,92555
0010773,ＷＯＷＯＷ,2020/03,1,12,265641,82450,90024
0010773,ＷＯＷＯＷ,2021/03,1,12,265641,79165,90593
0010773,ＷＯＷＯＷ,2022/03,1,12,265641,79657,99652
0010782,大塚商会,1999/12,1,12,271704,322816,169222
0010782,大塚商会,2000/12,1,12,271704,334911,167761
0010782,大塚商会,2001/12,1,12,271704,328151,148111
0010782,大塚商会,2002/12,1,12,271704,324288,148563
0010782,大塚商会,2003/12,1,12,271704,344377,162144
0010782,大塚商会,2004/12,1,12,271704,372481,167228
0010782,大塚商会,2005/12,1,12,271704,409413,173927
0010782,大塚商会,2006/12,1,12,271704,433617,189357
0010782,大塚商会,2007/12,1,12,271704,469481,200383
0010782,大塚商会,2008/12,1,12,271704,467154,196946
0010782,大塚商会,2009/12,1,12,271704,429927,198076
0010782,大塚商会,2010/12,1,12,271704,463493,213401
0010782,大塚商会,2011/12,1,12,271704,478215,229610
0010782,大塚商会,2012/12,1,12,271704,515771,253158
0010782,大塚商会,2013/12,1,12,271704,564595,279589
0010782,大塚商会,2014/12,1,12,271704,605766,305513
0010782,大塚商会,2015/12,1,12,271704,609045,324755
0010782,大塚商会,2016/12,1,12,271704,643417,343821
0010782,大塚商会,2017/12,1,12,271704,691166,380317
0010782,大塚商会,2018/12,1,12,271704,759871,406732
0010782,大塚商会,2019/12,1,12,271704,886536,461812
0010782,大塚商会,2020/12,1,12,271704,836323,471292
0010782,大塚商会,2021/12,1,12,271704,851894,486254
0010786,オーウエル,2017/03,1,12,243426,63457,41253
0010786,オーウエル,2018/03,1,12,243426,63750,45235
0010786,オーウエル,2019/03,1,12,243426,64671,44621
0010786,オーウエル,2020/03,1,12,243426,64508,41629
0010786,オーウエル,2021/03,1,12,243426,54621,44563
0010786,オーウエル,2022/03,1,12,243426,56945,41646
0010812,大本組,1999/03,1,12,241402,133779,155406
0010812,大本組,2000/03,1,12,241402,126158,156914
0010812,大本組,2001/03,1,12,241402,141305,139937
0010812,大本組,2002/03,1,12,241402,109931,129755
0010812,大本組,2003/03,1,12,241402,120594,124125
0010812,大本組,2004/03,1,12,241402,110835,116557
0010812,大本組,2005/03,1,12,241402,120542,124387
0010812,大本組,2006/03,1,12,241402,108926,117512
0010812,大本組,2007/03,1,12,241402,125073,116827
0010812,大本組,2008/03,1,12,241402,105511,95734
0010812,大本組,2009/03,1,12,241402,88518,83253
0010812,大本組,2010/03,1,12,241402,77947,68479
0010812,大本組,2011/03,1,12,241402,78940,80503
0010812,大本組,2012/03,1,12,241402,75583,78544
0010812,大本組,2013/03,1,12,241402,68132,73916
0010854,岡山県貨物運送,1999/03,1,12,257561,43084,49305
0010854,岡山県貨物運送,2000/03,1,12,257561,42560,48793
0010854,岡山県貨物運送,2001/03,1,12,257561,42795,49257
0010854,岡山県貨物運送,2002/03,1,12,257561,41697,49282
0010854,岡山県貨物運送,2003/03,1,12,257561,42019,48153
0010854,岡山県貨物運送,2004/03,1,12,257561,42011,48372
0010854,岡山県貨物運送,2005/03,1,12,257561,42491,48850
0010854,岡山県貨物運送,2006/03,1,12,257561,42987,46300
0010854,岡山県貨物運送,2007/03,1,12,257561,43099,45206
0010854,岡山県貨物運送,2008/03,1,12,257561,43276,43317
0010854,岡山県貨物運送,2009/03,1,12,257561,40624,40989
0010854,岡山県貨物運送,2010/03,1,12,257561,37819,40611
0010854,岡山県貨物運送,2011/03,1,12,257561,39352,40432
0010854,岡山県貨物運送,2012/03,1,12,257561,39257,41465
0010854,岡山県貨物運送,2013/03,1,12,257561,39162,41365
0010854,岡山県貨物運送,2014/03,1,12,257561,40928,40689
0010854,岡山県貨物運送,2015/03,1,12,257561,40465,40776
0010854,岡山県貨物運送,2016/03,1,12,257561,40032,40545
0010854,岡山県貨物運送,2017/03,1,12,257561,40250,41678
0010854,岡山県貨物運送,2018/03,1,12,257561,41657,42613
0010854,岡山県貨物運送,2019/03,1,12,257561,43314,43020
0010854,岡山県貨物運送,2020/03,1,12,257561,42398,41380
0010854,岡山県貨物運送,2021/03,1,12,257561,39499,42180
0010854,岡山県貨物運送,2022/03,1,12,257561,39277,42556
0010889,沖縄電力,1999/03,1,12,267661,136319,344581
0010889,沖縄電力,2000/03,1,12,267661,141820,392749
0010889,沖縄電力,2001/03,1,12,267661,143797,411456
0010889,沖縄電力,2002/03,1,12,267661,152714,426206
0010889,沖縄電力,2003/03,1,12,267661,145073,421081
0010889,沖縄電力,2004/03,1,12,267661,148627,402408
0010889,沖縄電力,2005/03,1,12,267661,150769,392159
0010889,沖縄電力,2006/03,1,12,267661,157080,378666
0010889,沖縄電力,2007/03,1,12,267661,159395,376072
0010889,沖縄電力,2008/03,1,12,267661,161521,369840
0010889,沖縄電力,2009/03,1,12,267661,173136,365557
0010889,沖縄電力,2010/03,1,12,267661,162501,365299
0010889,沖縄電力,2011/03,1,12,267661,158494,385159
0010889,沖縄電力,2012/03,1,12,267661,166075,400687
0010889,沖縄電力,2013/03,1,12,267661,166439,435515
0010889,沖縄電力,2014/03,1,12,267661,179266,428333
0010889,沖縄電力,2015/03,1,12,267661,185001,421824
0010889,沖縄電力,2016/03,1,12,267661,182265,409860
0010889,沖縄電力,2017/03,1,12,267661,179997,400237
0010889,沖縄電力,2018/03,1,12,267661,196134,402088
0010889,沖縄電力,2019/03,1,12,267661,205481,399104
0010889,沖縄電力,2020/03,1,12,267661,204296,408789
0010889,沖縄電力,2021/03,1,12,267661,190520,427031
0010889,沖縄電力,2022/03,1,12,267661,176232,446519
0010900,小倉クラッチ,1999/03,1,12,121210,46782,37206
0010900,小倉クラッチ,2000/03,1,12,121210,43248,39992
0010900,小倉クラッチ,2001/03,1,12,121210,43526,40738
0010900,小倉クラッチ,2002/03,1,12,121210,39327,43098
0010900,小倉クラッチ,2003/03,1,12,121210,43707,42834
0010900,小倉クラッチ,2004/03,1,12,121210,43184,41347
0010900,小倉クラッチ,2005/03,1,12,121210,44416,43006
0010900,小倉クラッチ,2006/03,1,12,121210,48609,46220
0010900,小倉クラッチ,2007/03,1,12,121210,50840,49250
0010900,小倉クラッチ,2008/03,1,12,121210,49529,46755
0010900,小倉クラッチ,2009/03,1,12,121210,41749,36474
0010900,小倉クラッチ,2010/03,1,12,121210,31043,37193
0010900,小倉クラッチ,2011/03,1,12,121210,38797,37847
0010900,小倉クラッチ,2012/03,1,12,121210,38196,37116
0010900,小倉クラッチ,2013/03,1,12,121210,34216,35981
0010900,小倉クラッチ,2014/03,1,12,121210,38044,39225
0010900,小倉クラッチ,2015/03,1,12,121210,36998,42462
0010900,小倉クラッチ,2016/03,1,12,121210,38664,41080
0010900,小倉クラッチ,2017/03,1,12,121210,37845,40760
0010900,小倉クラッチ,2018/03,1,12,121210,40482,41389
0010900,小倉クラッチ,2019/03,1,12,121210,41024,42604
0010900,小倉クラッチ,2020/03,1,12,121210,40658,42546
0010900,小倉クラッチ,2021/03,1,12,121210,33609,42020
0010900,小倉クラッチ,2022/03,1,12,121210,38914,46773
0010921,オーナンバ,1999/03,1,12,119184,17208,13743
0010921,オーナンバ,2000/03,1,12,119184,16025,14254
0010921,オーナンバ,2001/03,1,12,119184,16279,14063
0010921,オーナンバ,2002/03,1,12,119184,17737,16154
0010921,オーナンバ,2003/03,1,12,119184,20476,17811
0010921,オーナンバ,2004/03,1,12,119184,20239,18417
0010921,オーナンバ,2005/03,1,12,119184,23578,19634
0010921,オーナンバ,2006/03,1,12,119184,23666,21477
0010921,オーナンバ,2007/03,1,12,119184,29512,24793
0010921,オーナンバ,2008/03,1,12,119184,30784,25367
0010921,オーナンバ,2009/03,1,12,119184,30497,21614
0010921,オーナンバ,2010/03,1,12,119184,25588,23283
0010921,オーナンバ,2011/03,1,12,119184,32898,24211
0010921,オーナンバ,2012/03,1,12,119184,27361,22500
0010921,オーナンバ,2013/03,1,12,119184,32860,30291
0010921,オーナンバ,2014/03,1,12,119184,40556,34134
0010921,オーナンバ,2014/12,1,9,119184,36713,34313
0010921,オーナンバ,2015/12,1,12,119184,40937,32967
0010921,オーナンバ,2016/12,1,12,119184,36896,29951
0010921,オーナンバ,2017/12,1,12,119184,36432,28867
0010921,オーナンバ,2018/12,1,12,119184,36430,27926
0010921,オーナンバ,2019/12,1,12,119184,35750,28385
0010921,オーナンバ,2020/12,1,12,119184,31389,27897
0010921,オーナンバ,2021/12,1,12,119184,36952,32940
0010927,小野建,2003/03,1,12,243425,72582,50647
0010927,小野建,2004/03,1,12,243425,82899,55389
0010927,小野建,2005/03,1,12,243425,108053,70030
0010927,小野建,2006/03,1,12,243425,117765,70199
0010927,小野建,2007/03,1,12,243425,132658,85296
0010927,小野建,2008/03,1,12,243425,142504,93162
0010927,小野建,2009/03,1,12,243425,167751,91703
0010927,小野建,2010/03,1,12,243425,116074,80092
0010927,小野建,2011/03,1,12,243425,133720,92272
0010927,小野建,2012/03,1,12,243425,147942,103559
0010927,小野建,2013/03,1,12,243425,149998,99466
0010927,小野建,2014/03,1,12,243425,178653,119207
0010927,小野建,2015/03,1,12,243425,190414,133060
0010927,小野建,2016/03,1,12,243425,189677,128146
0010927,小野建,2017/03,1,12,243425,176360,130525
0010927,小野建,2018/03,1,12,243425,203151,145449
0010927,小野建,2019/03,1,12,243425,232164,158618
0010927,小野建,2020/03,1,12,243425,229290,153598
0010927,小野建,2021/03,1,12,243425,202825,144092
0010927,小野建,2022/03,1,12,243425,222759,170468
0010931,オハラ,1999/10,1,12,115141,12711,20787
0010931,オハラ,2000/10,1,12,115141,18287,26002
0010931,オハラ,2001/10,1,12,115141,19233,25735
0010931,オハラ,2002/10,1,12,115141,13932,26832
0010931,オハラ,2003/10,1,12,115141,18564,31224
0010931,オハラ,2004/10,1,12,115141,24438,38707
0010931,オハラ,2005/10,1,12,115141,24717,49012
0010931,オハラ,2006/10,1,12,115141,27762,55743
0010931,オハラ,2007/10,1,12,115141,28249,56324
0010931,オハラ,2008/10,1,12,115141,30575,60394
0010931,オハラ,2009/10,1,12,115141,19490,52367
0010931,オハラ,2010/10,1,12,115141,27456,55840
0010931,オハラ,2011/10,1,12,115141,28659,57879
0010931,オハラ,2012/10,1,12,115141,31661,57015
0010931,オハラ,2013/10,1,12,115141,26103,54582
0010931,オハラ,2014/10,1,12,115141,24797,54823
0010931,オハラ,2015/10,1,12,115141,22820,55130
0010931,オハラ,2016/10,1,12,115141,21329,50161
0010931,オハラ,2017/10,1,12,115141,24628,54433
0010931,オハラ,2018/10,1,12,115141,28221,58221
0010931,オハラ,2019/10,1,12,115141,23407,55036
0010931,オハラ,2020/10,1,12,115141,17873,49621
0010931,オハラ,2021/10,1,12,115141,23521,53606
0010939,オリエンタル白石,1999/03,1,12,241403,81648,73281
0010939,オリエンタル白石,2000/03,1,12,241403,88366,75701
0010939,オリエンタル白石,2001/03,1,12,241403,84583,79119
0010939,オリエンタル白石,2002/03,1,12,241403,84783,74680
0010939,オリエンタル白石,2003/03,1,12,241403,73185,72134
0010939,オリエンタル白石,2004/03,1,12,241403,77923,65896
0010939,オリエンタル白石,2005/03,1,12,241403,74385,61481
0010939,オリエンタル白石,2006/03,1,12,241403,62915,61871
0010939,オリエンタル白石,2007/03,1,12,241403,68023,61684
0010939,オリエンタル白石,2008/03,1,12,241403,89537,96932
0010939,オリエンタル白石,2019/03,1,12,241403,45072,42818
0010939,オリエンタル白石,2020/03,1,12,241403,47998,44777
0010939,オリエンタル白石,2021/03,1,12,241403,55224,55810
0010939,オリエンタル白石,2022/03,1,12,241403,60726,60952
0010942,オリエンタルランド,2000/03,1,12,271702,174184,557280
0010942,オリエンタルランド,2001/03,1,12,271702,200192,672484
0010942,オリエンタルランド,2002/03,1,12,271702,281081,694769
0010942,オリエンタルランド,2003/03,1,12,271702,331753,691882
0010942,オリエンタルランド,2004/03,1,12,271702,336516,654424
0010942,オリエンタルランド,2005/03,1,12,271702,331094,660224
0010942,オリエンタルランド,2006/03,1,12,271702,332885,718865
